id,original_ARES_pred,lociparse_ARES_pred,original_LOCIPARSE_pred_lDDT,lociparse_LOCIPARSE_pred_lDDT,lociparse_trained_RNAQuANet_pred,original_trained_RNAQuANet_less_features_pred,lociparse_trained_RNAQuANet_contrastive_pred,lociparse_trained_RNAQuANet_contrastive_learned_less_features_pred,lociparse_trained_RNAQuANet_less_features_pred,RMSD,length,Lab,PZ,original_LOCIPARSE_pred_lDDT_rev,lociparse_LOCIPARSE_pred_lDDT_rev
PZ28_iFoldRNA_4.pdb,7.8911481,3.626559,0.63,0.62,4.522327899932861,4.682454109191895,4.719703197479248,4.768815517425537,4.83406925201416,15.289634704589844,77,iFoldRNA,28,0.37,0.38
PZ28_iFoldRNA_5.pdb,7.8455257,3.5120063,0.63,0.61,4.6422882080078125,4.709229469299316,4.465625286102295,4.842541694641113,4.488539218902588,14.541019439697266,77,iFoldRNA,28,0.37,0.39
PZ29_Chen_1.pdb,8.0696535,3.0580859,0.63,0.65,1.469426512718201,11.900585174560549,1.4491022825241089,2.257071018218994,1.4318714141845703,12.3441801071167,52,Chen,29,0.37,0.35
PZ29_Chen_10.pdb,8.6658249,2.9741306,0.65,0.67,2.8575780391693115,12.650158882141112,1.870140790939331,2.018440723419189,2.5465664863586426,5.240880489349365,52,Chen,29,0.35,0.3299999999999999
PZ29_Chen_2.pdb,7.6114721,2.8987672,0.68,0.69,1.9952481985092163,13.713414192199709,1.3873531818389893,2.428061008453369,2.0121445655822754,9.2168550491333,52,Chen,29,0.3199999999999999,0.31
PZ29_Chen_3.pdb,7.9172912,2.2800686,0.67,0.68,2.5114550590515137,13.283416748046877,2.5563197135925293,2.5729405879974365,1.94125497341156,7.770812034606934,52,Chen,29,0.3299999999999999,0.3199999999999999
PZ29_Chen_4.pdb,7.9563241,3.0910974,0.66,0.63,2.433525323867798,13.913825035095217,3.5195226669311523,1.977489352226257,1.693879008293152,6.010738849639893,52,Chen,29,0.3399999999999999,0.37
PZ29_Chen_5.pdb,7.5758433,2.1133425,0.72,0.7,1.9764312505722048,14.462574005126951,2.0172297954559326,2.623544692993164,1.359342098236084,6.772061824798584,52,Chen,29,0.28,0.3
PZ29_Chen_6.pdb,8.4772663,5.2052808,0.67,0.68,3.948492765426636,10.569472312927246,2.676485776901245,1.8831675052642824,1.9578739404678345,13.194180488586426,52,Chen,29,0.3299999999999999,0.3199999999999999
PZ29_Chen_7.pdb,8.5687981,3.154578,0.59,0.64,4.170517444610596,10.955615997314451,2.8746769428253174,2.3365323543548584,1.849611163139344,10.99488353729248,52,Chen,29,0.41,0.36
PZ29_Chen_8.pdb,8.4934826,5.5489554,0.63,0.6,1.399550437927246,11.102442741394045,2.1946120262146,1.7983365058898926,1.2373690605163574,7.481353759765625,52,Chen,29,0.37,0.4
PZ29_Chen_9.pdb,7.0310469,2.90521,0.69,0.71,1.187484860420227,13.342364311218262,0.9514341950416564,1.224359393119812,1.1833407878875732,4.6761155128479,52,Chen,29,0.31,0.29
PZ29_DasPOSTDEADLINE_1.pdb,6.7942924,3.2237866,0.72,0.75,3.4512946605682373,8.351805686950684,2.777299642562866,3.359921455383301,3.072317361831665,13.879279136657717,52,DasPOSTDEADLINE,29,0.28,0.25
PZ29_DasPOSTDEADLINE_10.pdb,6.1543484,3.2769971,0.75,0.74,1.8387194871902464,6.080523490905762,1.095923662185669,1.6918675899505615,1.4441744089126587,9.235677719116213,52,DasPOSTDEADLINE,29,0.25,0.26
PZ29_DasPOSTDEADLINE_2.pdb,6.4209146,2.2948914,0.73,0.71,2.842250347137451,12.701732635498049,2.117594003677368,2.034541368484497,2.412705183029175,5.5728535652160645,52,DasPOSTDEADLINE,29,0.27,0.29
PZ29_DasPOSTDEADLINE_3.pdb,6.7845249,1.7103879,0.7,0.74,3.00732946395874,7.672515869140625,2.6392414569854736,2.1773784160614014,2.355499267578125,6.799016952514648,52,DasPOSTDEADLINE,29,0.3,0.26
PZ29_DasPOSTDEADLINE_4.pdb,6.6582427,2.8531919,0.7,0.7,2.9601974487304688,6.591132164001465,2.3132874965667725,2.836538553237915,2.2803380489349365,6.897154331207275,52,DasPOSTDEADLINE,29,0.3,0.3
PZ29_DasPOSTDEADLINE_5.pdb,7.2055001,2.5112455,0.76,0.77,3.1889593601226807,7.378569602966309,2.526378870010376,2.683574914932251,2.4926140308380127,7.440328598022461,52,DasPOSTDEADLINE,29,0.24,0.2299999999999999
PZ29_DasPOSTDEADLINE_6.pdb,6.133266,1.9769268,0.73,0.75,1.472583889961243,7.235198974609375,1.0411725044250488,1.3481628894805908,1.0890741348266602,8.92370891571045,52,DasPOSTDEADLINE,29,0.27,0.25
PZ29_DasPOSTDEADLINE_7.pdb,6.5556293,2.5315933,0.71,0.71,2.284808874130249,7.433341979980469,1.4551485776901243,1.472447156906128,1.821641445159912,7.999936580657959,52,DasPOSTDEADLINE,29,0.29,0.29
PZ29_DasPOSTDEADLINE_8.pdb,6.824285,3.1831007,0.7,0.74,1.521025538444519,6.85811710357666,1.172466278076172,1.3820302486419678,1.527720332145691,5.490557193756104,52,DasPOSTDEADLINE,29,0.3,0.26
PZ29_DasPOSTDEADLINE_9.pdb,6.9592466,3.1796107,0.71,0.7,1.7360082864761353,5.966024398803711,1.6510400772094729,1.6124801635742188,1.5760256052017212,7.907470703125,52,DasPOSTDEADLINE,29,0.29,0.3
PZ29_Dokholyan_1.pdb,7.3638721,2.7927341,0.64,0.64,2.313990831375122,11.693056106567385,2.0368239879608154,2.337958812713623,2.67665433883667,15.73366641998291,52,Dokholyan,29,0.36,0.36
PZ29_RNAComposer_1.pdb,7.1210103,2.7564685,0.74,0.77,2.524930238723755,5.730371475219727,2.1001226902008057,2.889928340911865,3.284613609313965,4.29718017578125,52,RNAComposer,29,0.26,0.2299999999999999
PZ29_RNAComposer_2.pdb,7.4178615,2.7492807,0.76,0.81,2.514842987060547,7.0826416015625,2.326385974884033,3.328318357467652,2.9742181301116943,10.935650825500488,52,RNAComposer,29,0.24,0.1899999999999999
PZ29_RNAComposer_3.pdb,7.4233141,3.4990261,0.75,0.75,2.733082056045532,5.577857971191406,1.8875846862792969,3.50678825378418,3.235869169235229,4.8294782638549805,52,RNAComposer,29,0.25,0.25
PZ29_RNAComposer_4.pdb,7.6849914,3.2083006,0.7,0.7,3.5336740016937256,6.680097579956055,2.486208915710449,4.4671783447265625,3.671213626861572,7.791031837463379,52,RNAComposer,29,0.3,0.3
PZ29_RNAComposer_5.pdb,7.0576921,2.8088934,0.76,0.79,2.924086809158325,5.166980743408203,1.6288549900054932,2.6445441246032715,3.694009065628052,4.80642032623291,52,RNAComposer,29,0.24,0.2099999999999999
PZ29_SimRNA_1.pdb,7.1282744,6.3862081,0.66,0.64,5.001871109008789,4.351652145385742,4.7974348068237305,4.562249183654785,6.513658046722412,13.26975440979004,52,SimRNA,29,0.3399999999999999,0.36
PZ29_SimRNA_2.pdb,7.8331056,5.3021536,0.7,0.71,10.966997146606444,5.703923225402832,13.256307601928713,8.04251480102539,13.87747287750244,12.850180625915527,52,SimRNA,29,0.3,0.29
PZ29_SimRNA_3.pdb,7.3391285,5.1377721,0.66,0.67,4.31410026550293,4.522791862487793,4.08853816986084,3.63175368309021,4.370074272155762,9.570661544799805,52,SimRNA,29,0.3399999999999999,0.3299999999999999
PZ29_SimRNA_4.pdb,7.2838092,7.0871282,0.68,0.71,9.088274002075195,5.16832160949707,12.862015724182127,13.737679481506348,11.993569374084473,13.087027549743652,52,SimRNA,29,0.3199999999999999,0.29
PZ29_SimRNA_5.pdb,7.5890422,4.4452248,0.65,0.66,5.337529182434082,4.312812805175781,4.958521366119385,6.256521224975586,6.358120918273926,12.345980644226074,52,SimRNA,29,0.35,0.3399999999999999
PZ29_Szachniuk_1.pdb,6.9183216,2.935545,0.75,0.78,2.640167236328125,5.917778015136719,2.145194292068481,3.3325181007385254,2.676244020462036,4.986813068389893,52,Szachniuk,29,0.25,0.2199999999999999
PZ29_Szachniuk_2.pdb,6.9873614,3.2469001,0.72,0.72,3.2127392292022705,8.084195137023926,2.361905574798584,3.548243522644043,4.220046043395996,6.469771385192871,52,Szachniuk,29,0.28,0.28
PZ29_Szachniuk_3.pdb,7.3524728,3.4450259,0.74,0.79,2.8210103511810303,5.50299072265625,1.876652479171753,3.1779487133026123,3.5868115425109863,4.793210983276367,52,Szachniuk,29,0.26,0.2099999999999999
PZ29_Szachniuk_4.pdb,6.3238311,3.1445737,0.72,0.73,2.874472141265869,7.871319770812988,2.512812376022339,3.363499641418457,2.9162261486053467,7.211750030517578,52,Szachniuk,29,0.28,0.27
PZ29_Szachniuk_5.pdb,6.9183211,2.9355485,0.75,0.78,2.640166997909546,5.917778015136719,2.145194292068481,3.3325181007385254,2.676244020462036,4.986813068389893,52,Szachniuk,29,0.25,0.2199999999999999
PZ2_Bujnicki_2.pdb,12.9559765,5.7002673,0.64,0.67,2.164944648742676,11.567214012145996,2.471887350082397,2.731680393218994,2.944502592086792,2.607823610305786,15,Bujnicki,2,0.36,0.3299999999999999
PZ2_Bujnicki_3.pdb,12.9664135,5.7503223,0.64,0.67,2.188288927078247,11.624434471130373,2.460955142974853,2.7479820251464844,2.964139461517334,2.6079132556915283,15,Bujnicki,2,0.36,0.3299999999999999
PZ2_Dokholyan_1.pdb,13.0457497,5.6260462,0.66,0.58,2.730000734329224,8.98316478729248,2.6041746139526367,9.085872650146484,2.26798939704895,2.895682573318481,15,Dokholyan,2,0.3399999999999999,0.42
PZ32_ARES_1.pdb,5.5389957,3.7275991,0.7,0.76,7.324604034423828,8.1284818649292,7.922576427459717,8.212688446044922,7.668903350830078,26.75691604614257,49,ARES,32,0.3,0.24
PZ32_ARES_10.pdb,5.5345716,2.2418103,0.68,0.67,3.575212001800537,7.982404708862305,3.5372085571289062,2.8737807273864746,2.75791883468628,8.366691589355469,49,ARES,32,0.3199999999999999,0.3299999999999999
PZ32_ARES_2.pdb,5.6346798,5.4048238,0.72,0.73,4.309629917144775,9.687211036682127,3.4779412746429443,3.787054538726807,3.3668630123138428,21.716381072998047,49,ARES,32,0.28,0.27
PZ32_ARES_3.pdb,5.6835523,5.1246128,0.67,0.68,5.354846477508545,10.904017448425291,5.262818813323975,4.057889461517334,2.4157521724700928,24.560590744018555,49,ARES,32,0.3299999999999999,0.3199999999999999
PZ32_ARES_4.pdb,5.599597,7.5468497,0.68,0.7,3.590537548065185,9.083845138549805,3.3626062870025635,3.468370199203491,1.233047604560852,23.4636344909668,49,ARES,32,0.3199999999999999,0.3
PZ32_ARES_5.pdb,5.5755315,2.4555843,0.68,0.68,4.264145374298096,5.947176933288574,3.923904180526733,5.144436836242676,3.088632822036743,8.763297080993652,49,ARES,32,0.3199999999999999,0.3199999999999999
PZ32_ARES_6.pdb,5.3091626,4.5620322,0.69,0.7,4.020117282867432,8.771896362304688,4.030897617340088,4.173877716064453,3.285449743270874,14.164055824279783,49,ARES,32,0.31,0.3
PZ32_ARES_7.pdb,5.5853996,4.5024633,0.68,0.69,3.615053415298462,6.906471252441406,3.6645939350128174,1.8381714820861816,2.864900827407837,14.62197971343994,49,ARES,32,0.3199999999999999,0.31
PZ32_ARES_8.pdb,5.5909171,3.8288233,0.67,0.67,3.098975658416748,5.870551109313965,3.0384199619293213,2.33757758140564,2.753469467163086,8.130635261535645,49,ARES,32,0.3299999999999999,0.3299999999999999
PZ32_ARES_9.pdb,5.4724035,4.0038376,0.67,0.67,3.5803098678588867,8.556015968322754,3.2225286960601807,1.8636571168899536,2.348911762237549,7.580626964569092,49,ARES,32,0.3299999999999999,0.3299999999999999
PZ32_Boniecki_1.pdb,7.2873974,7.6266885,0.61,0.66,3.2697196006774902,5.775398254394531,3.134818315505981,3.285805940628052,3.5704965591430664,19.32682609558105,49,Boniecki,32,0.39,0.3399999999999999
PZ32_Boniecki_2.pdb,6.9139223,4.0713987,0.66,0.66,3.607510328292847,4.874032020568848,2.602803468704224,3.623659133911133,3.3546953201293945,19.273984909057617,49,Boniecki,32,0.3399999999999999,0.3399999999999999
PZ32_Boniecki_3.pdb,7.4367185,5.2591205,0.62,0.65,4.483346939086914,4.49942684173584,3.9005067348480233,8.012757301330566,9.69412899017334,17.644376754760742,49,Boniecki,32,0.38,0.35
PZ32_Boniecki_4.pdb,7.7346597,4.5714269,0.59,0.62,3.5622923374176025,5.503886222839356,3.5117433071136475,5.994685649871826,4.737290382385254,16.878036499023438,49,Boniecki,32,0.41,0.38
PZ32_Boniecki_5.pdb,7.3286901,5.5507956,0.59,0.59,5.553408622741699,4.807486534118652,5.497798442840576,8.180624961853027,7.4134521484375,17.953405380249023,49,Boniecki,32,0.41,0.41
PZ32_Bujnicki_1.pdb,7.2283616,5.6270356,0.62,0.67,3.257115602493286,13.217567443847656,3.800991773605346,4.272332191467285,1.040107250213623,19.29642677307129,49,Bujnicki,32,0.38,0.3299999999999999
PZ32_Bujnicki_2.pdb,6.3308835,3.9275522,0.64,0.66,3.21236538887024,12.61160373687744,2.9549410343170166,2.8268015384674072,1.1849271059036257,12.92421531677246,49,Bujnicki,32,0.36,0.3399999999999999
PZ32_Bujnicki_3.pdb,6.3298483,3.8684421,0.63,0.63,6.736157417297363,10.938918113708496,8.619071960449219,3.232591152191162,2.054654121398926,23.30666160583496,49,Bujnicki,32,0.37,0.37
PZ32_Bujnicki_4.pdb,6.4743419,4.5897012,0.61,0.67,3.595464944839477,11.534648895263672,3.349041700363159,3.2015416622161865,2.2430036067962646,11.930901527404783,49,Bujnicki,32,0.39,0.3299999999999999
PZ32_Bujnicki_5.pdb,5.8776045,4.1754093,0.71,0.73,6.890390396118164,13.30535125732422,8.362770080566406,4.181124687194824,1.596133589744568,27.4315185546875,49,Bujnicki,32,0.29,0.27
PZ32_Chen_1.pdb,6.5464635,4.6319723,0.66,0.65,2.938546895980835,13.313657760620115,5.917260646820068,3.1919188499450684,2.038972854614258,12.79295253753662,49,Chen,32,0.3399999999999999,0.35
PZ32_Chen_10.pdb,6.8650861,2.8860867,0.66,0.68,4.714463233947754,11.716789245605469,8.310606002807617,4.714001178741455,2.617811441421509,21.88652610778809,49,Chen,32,0.3399999999999999,0.3199999999999999
PZ32_Chen_2.pdb,6.3215156,3.0900102,0.69,0.67,3.6257965564727774,13.850823402404783,7.175938129425049,2.8291587829589844,1.990105390548706,12.619811058044434,49,Chen,32,0.31,0.3299999999999999
PZ32_Chen_3.pdb,6.1984711,2.666194,0.74,0.67,3.3932583332061768,12.43040943145752,4.587531566619873,2.563605546951294,2.318350553512573,13.725632667541504,49,Chen,32,0.26,0.3299999999999999
PZ32_Chen_4.pdb,6.7352009,2.9767725,0.7,0.65,3.3146259784698486,13.839458465576172,3.904691219329834,3.0132713317871094,1.462167263031006,4.989311695098877,49,Chen,32,0.3,0.35
PZ32_Chen_5.pdb,6.8697901,2.5379887,0.69,0.72,2.758929491043091,13.792460441589355,3.582087993621826,2.739640951156616,2.419609308242798,19.427106857299805,49,Chen,32,0.31,0.28
PZ32_Chen_6.pdb,6.6253653,5.5069399,0.7,0.69,2.709064245223999,12.82102870941162,4.381832599639893,2.7991347312927246,1.563684344291687,25.578067779541016,49,Chen,32,0.3,0.31
PZ32_Chen_7.pdb,7.6886683,7.6344576,0.66,0.66,2.873828411102295,12.335251808166504,7.519739627838135,4.362798690795898,1.9926633834838867,28.711061477661133,49,Chen,32,0.3399999999999999,0.3399999999999999
PZ32_Chen_8.pdb,7.4874525,4.3311238,0.64,0.66,5.643599510192871,12.190587997436523,11.354056358337402,2.994838237762451,3.497363328933716,24.76808357238769,49,Chen,32,0.36,0.3399999999999999
PZ32_Chen_9.pdb,6.4885297,3.0012438,0.69,0.64,3.945465564727783,12.06297779083252,11.24765396118164,2.474118947982788,1.2334789037704468,23.1247615814209,49,Chen,32,0.31,0.36
PZ32_Das_1.pdb,6.6600995,4.4933681,0.73,0.7,3.1800520420074463,7.393779754638672,3.336531162261963,3.016582727432251,2.756425619125366,18.7064208984375,49,Das,32,0.27,0.3
PZ32_Das_10.pdb,5.5345721,2.241811,0.68,0.67,3.575212240219116,7.982405662536621,3.5372085571289062,2.8737807273864746,2.7579185962677,8.366691589355469,49,Das,32,0.3199999999999999,0.3299999999999999
PZ32_Das_2.pdb,6.624136,4.6243668,0.67,0.7,2.845131158828736,6.902849197387695,2.6478705406188965,1.9667298793792725,2.585659503936768,20.59682846069336,49,Das,32,0.3299999999999999,0.3
PZ32_Das_3.pdb,6.7481713,5.2701626,0.66,0.73,3.1712300777435303,12.981757164001465,3.044886827468872,2.567525148391724,2.4250099658966064,20.612045288085938,49,Das,32,0.3399999999999999,0.27
PZ32_Das_4.pdb,6.590652,4.7860203,0.69,0.69,3.703127145767212,5.9638214111328125,3.6451127529144287,1.9848030805587769,3.1350584030151367,10.174686431884766,49,Das,32,0.31,0.31
PZ32_Das_5.pdb,6.3629971,4.2519426,0.68,0.71,3.326200246810913,6.082364082336426,3.321873664855957,1.7921769618988037,2.8905603885650635,6.9723219871521,49,Das,32,0.3199999999999999,0.29
PZ32_Das_6.pdb,5.5389948,3.7275941,0.7,0.76,7.324604034423828,8.128480911254883,7.922576427459717,8.212689399719238,7.668903350830078,26.75691604614257,49,Das,32,0.3,0.24
PZ32_Das_7.pdb,5.5995979,7.546844,0.68,0.7,3.5905377864837646,9.08384609222412,3.3626062870025635,3.4683704376220703,1.2330480813980105,23.4636344909668,49,Das,32,0.3199999999999999,0.3
PZ32_Das_8.pdb,5.3091621,4.5620432,0.69,0.7,4.020117282867432,8.771896362304688,4.030897617340088,4.173876762390137,3.285449743270874,14.164055824279783,49,Das,32,0.31,0.3
PZ32_Das_9.pdb,5.5853987,4.5024524,0.68,0.69,3.615053415298462,6.906471252441406,3.6645939350128174,1.8381712436676023,2.864900827407837,14.62197971343994,49,Das,32,0.3199999999999999,0.31
PZ32_Dfold_1.pdb,6.8743825,6.9550214,0.61,0.59,4.453140735626221,4.530472755432129,3.6694390773773193,4.9082112312316895,4.162854671478272,10.729771614074709,49,Dfold,32,0.39,0.41
PZ32_Dfold_10.pdb,7.400156,12.5187855,0.57,0.57,4.3412699699401855,5.922680854797363,4.185431003570557,4.429505348205566,4.11542272567749,14.629037857055664,49,Dfold,32,0.43,0.43
PZ32_Dfold_2.pdb,6.3635454,5.951345,0.64,0.6,3.8385188579559326,6.2662200927734375,3.50052809715271,3.7361559867858887,4.013517379760742,8.46759033203125,49,Dfold,32,0.36,0.4
PZ32_Dfold_3.pdb,8.595993,13.8878355,0.48,0.46,3.828963041305542,4.051460266113281,3.425986051559448,3.254976272583008,4.357632160186768,14.131536483764648,49,Dfold,32,0.52,0.54
PZ32_Dfold_4.pdb,7.3843884,7.1534319,0.6,0.61,3.4133617877960205,6.109851837158203,3.0709574222564697,3.4928526878356934,4.066484451293945,15.582735061645508,49,Dfold,32,0.4,0.39
PZ32_Dfold_5.pdb,5.6819234,10.4549551,0.67,0.7,3.605598211288452,4.336731910705566,3.5751192569732666,3.374866008758545,3.6396310329437256,13.040512084960938,49,Dfold,32,0.3299999999999999,0.3
PZ32_Dfold_6.pdb,6.5542221,10.6536045,0.59,0.51,3.8411009311676025,4.71524715423584,3.603930711746216,14.538792610168455,4.083578109741211,17.49183464050293,49,Dfold,32,0.41,0.49
PZ32_Dfold_7.pdb,7.4021492,9.0942984,0.57,0.58,3.950247049331665,4.467006683349609,3.912588357925415,3.532794237136841,3.955069303512573,17.06637954711914,49,Dfold,32,0.43,0.42
PZ32_Dfold_8.pdb,6.8344173,12.1427031,0.64,0.63,3.452741861343384,5.49989128112793,2.948006391525269,13.954328536987305,4.53669548034668,14.331114768981934,49,Dfold,32,0.36,0.37
PZ32_Dfold_9.pdb,8.9788761,28.2775536,0.51,0.5,3.517785787582397,5.783321380615234,3.0751006603240967,3.3106513023376465,4.032613754272461,19.63420867919922,49,Dfold,32,0.49,0.5
PZ32_Ding_1.pdb,8.5048294,4.1380382,0.6,0.62,2.5357911586761475,14.8278226852417,3.126993417739868,2.177518844604492,3.3345000743865967,8.261981010437012,49,Ding,32,0.4,0.38
PZ32_Ding_2.pdb,8.4663067,4.2765217,0.64,0.58,2.683533430099488,14.841401100158691,2.8995487689971924,1.894505739212036,3.0730650424957275,10.229236602783203,49,Ding,32,0.36,0.42
PZ32_Ding_3.pdb,8.5791683,3.5926762,0.56,0.59,2.541518449783325,12.57938289642334,2.856947898864746,2.5272789001464844,3.6477770805358887,8.038800239562988,49,Ding,32,0.4399999999999999,0.41
PZ32_Ding_4.pdb,8.6809483,4.3117509,0.59,0.62,2.850003719329834,14.405089378356934,3.7766776084899902,2.491671323776245,3.6387455463409424,8.96657943725586,49,Ding,32,0.41,0.38
PZ32_Ding_5.pdb,8.1567688,3.9660623,0.63,0.6,2.791744470596313,11.489862442016602,2.789637327194214,2.115684747695923,3.2663207054138184,6.951642036437988,49,Ding,32,0.37,0.4
PZ32_Ding_6.pdb,8.5258617,4.3271141,0.59,0.63,3.379124402999878,12.962872505187988,4.5913519859313965,2.5186972618103027,3.788491487503052,8.050676345825195,49,Ding,32,0.41,0.37
PZ32_Ding_7.pdb,7.9466581,6.3134246,0.59,0.61,3.186940193176269,13.881437301635742,3.091111898422241,2.0128161907196045,3.4224414825439453,8.572132110595703,49,Ding,32,0.41,0.39
PZ32_Ding_8.pdb,9.8985577,5.6338859,0.56,0.54,3.361098051071167,12.253938674926758,3.568576097488404,2.081014394760132,3.188936948776245,8.80856990814209,49,Ding,32,0.4399999999999999,0.4599999999999999
PZ32_Dokholyan_1.pdb,8.0995998,3.6611855,0.62,0.64,1.9123516082763672,12.450556755065918,3.175724029541016,2.180088996887207,2.091156244277954,14.03551197052002,49,Dokholyan,32,0.38,0.36
PZ32_Dokholyan_2.pdb,6.3440795,4.6703401,0.6,0.64,3.358039140701294,13.2886323928833,8.536480903625488,2.342472791671753,3.684119939804077,28.18501091003418,49,Dokholyan,32,0.4,0.36
PZ32_Dokholyan_3.pdb,7.1133347,6.3045144,0.63,0.69,5.201918601989746,3.062041044235229,4.567004680633545,12.771773338317873,6.725990295410156,20.15722274780273,49,Dokholyan,32,0.37,0.31
PZ32_FARFAR2_1.pdb,6.569025,5.3813214,0.72,0.75,5.7830095291137695,10.622723579406738,4.332327365875244,2.2770321369171143,4.096570014953613,24.222272872924805,49,FARFAR2,32,0.28,0.25
PZ32_FARFAR2_10.pdb,6.0471668,2.8113306,0.73,0.76,3.719695806503296,10.22057819366455,3.4504520893096924,5.775360107421875,3.445103406906128,22.8386459350586,49,FARFAR2,32,0.27,0.24
PZ32_FARFAR2_2.pdb,5.7799959,2.5407166,0.74,0.77,3.655524492263794,5.523919105529785,3.555053949356079,5.301362037658691,3.024330377578736,14.65585994720459,49,FARFAR2,32,0.26,0.2299999999999999
PZ32_FARFAR2_3.pdb,6.6600995,4.4933805,0.73,0.7,3.1800525188446045,7.393780708312988,3.336531400680542,3.016582727432251,2.756425142288208,18.7064208984375,49,FARFAR2,32,0.27,0.3
PZ32_FARFAR2_4.pdb,5.8331075,4.9872293,0.7,0.74,3.6875741481781006,7.454581260681152,3.787205219268799,7.473759651184082,3.7617695331573486,13.874402046203612,49,FARFAR2,32,0.3,0.26
PZ32_FARFAR2_5.pdb,6.624136,4.6243587,0.67,0.7,2.845131158828736,6.902849197387695,2.6478705406188965,1.966729760169983,2.585659503936768,20.59682846069336,49,FARFAR2,32,0.3299999999999999,0.3
PZ32_FARFAR2_6.pdb,6.7481704,5.2701578,0.66,0.73,3.1712300777435303,12.981757164001465,3.0448873043060303,2.5675253868103027,2.425009727478028,20.612045288085938,49,FARFAR2,32,0.3399999999999999,0.27
PZ32_FARFAR2_7.pdb,6.3146672,3.9291611,0.68,0.75,7.625156402587891,9.0465726852417,7.927046298980713,7.456233024597168,9.496933937072754,26.74748992919922,49,FARFAR2,32,0.3199999999999999,0.25
PZ32_FARFAR2_8.pdb,5.9046316,6.3883262,0.73,0.76,6.003486156463623,11.100811958312988,5.051024913787842,7.015970230102539,7.361593246459961,26.115358352661133,49,FARFAR2,32,0.27,0.24
PZ32_FARFAR2_9.pdb,5.9598303,2.5325303,0.66,0.69,3.4428274631500244,6.7451934814453125,3.7804667949676514,2.7400197982788086,2.797130823135376,8.556587219238281,49,FARFAR2,32,0.3399999999999999,0.31
PZ32_Nithin_1.pdb,12.0754375,10.1586466,0.44,0.43,12.5887451171875,10.975743293762209,10.284442901611328,8.577449798583984,9.502747535705566,22.68813133239746,49,Nithin,32,0.56,0.5700000000000001
PZ32_Nithin_2.pdb,12.4704418,15.7695417,0.46,0.41,6.807831764221191,12.067723274230955,6.990780353546143,7.799241065979004,7.541602611541748,20.20289421081543,49,Nithin,32,0.54,0.5900000000000001
PZ32_Nithin_3.pdb,11.8823662,14.8954353,0.44,0.4,7.961763858795166,12.303235054016112,7.040345668792725,7.0936126708984375,5.419140815734863,26.73828315734864,49,Nithin,32,0.56,0.6
PZ32_Nithin_4.pdb,6.518846,5.0437059,0.65,0.69,13.735486030578612,11.44375705718994,10.90502643585205,6.571789741516113,2.4125683307647705,27.635059356689453,49,Nithin,32,0.35,0.31
PZ32_Nithin_5.pdb,6.0553532,5.7747641,0.62,0.66,3.700978755950928,11.805831909179688,3.1285817623138428,2.686629295349121,1.1760075092315674,13.915689468383787,49,Nithin,32,0.38,0.3399999999999999
PZ32_Perez_1.pdb,7.4433913,2.6633878,0.74,0.73,2.037116289138794,12.218167304992676,1.7654976844787598,2.5867605209350586,2.074634313583374,9.596583366394045,49,Perez,32,0.26,0.27
PZ32_Perez_10.pdb,6.4853406,2.7752194,0.65,0.63,2.3931379318237305,14.310072898864746,2.749145269393921,2.293506622314453,1.865572690963745,6.824562072753906,49,Perez,32,0.35,0.37
PZ32_Perez_2.pdb,7.5906768,3.9744251,0.67,0.6,2.2164952754974365,10.036052703857422,2.694369077682495,2.647453546524048,2.46510648727417,7.629988670349121,49,Perez,32,0.3299999999999999,0.4
PZ32_Perez_3.pdb,7.9695802,3.1991079,0.62,0.62,4.22274923324585,12.898681640625,2.8725178241729736,2.5120668411254883,2.6885762214660645,10.757920265197754,49,Perez,32,0.38,0.38
PZ32_Perez_4.pdb,7.071424,2.365896,0.65,0.58,3.361146211624145,14.293185234069824,2.942891359329224,1.6441062688827517,1.3103066682815552,7.306284427642822,49,Perez,32,0.35,0.42
PZ32_Perez_5.pdb,6.7992802,2.9704356,0.69,0.67,3.243046522140503,12.16543960571289,3.131570339202881,2.449709892272949,1.260519027709961,7.786250114440918,49,Perez,32,0.31,0.3299999999999999
PZ32_Perez_6.pdb,7.4027228,1.5984912,0.68,0.65,3.0444118976593018,12.257760047912598,2.4374921321868896,2.100907325744629,1.958105444908142,9.23416519165039,49,Perez,32,0.3199999999999999,0.35
PZ32_Perez_7.pdb,6.4430051,3.1374762,0.72,0.75,3.051676034927368,11.539816856384276,1.4681777954101562,2.020463705062866,1.0001840591430664,9.898918151855469,49,Perez,32,0.28,0.25
PZ32_Perez_8.pdb,7.2196693,2.6807954,0.66,0.63,3.264532327651977,12.0128173828125,2.5361268520355225,2.881168842315674,1.643443584442139,9.098657608032228,49,Perez,32,0.3399999999999999,0.37
PZ32_Perez_9.pdb,6.7265835,2.5150173,0.71,0.7,3.388540267944336,13.35669231414795,2.955378293991089,2.916503667831421,2.584350824356079,13.097601890563965,49,Perez,32,0.29,0.3
PZ32_RNAComposer_1.pdb,10.6462574,8.0011415,0.6,0.57,2.63401746749878,13.476092338562012,2.075486660003662,2.3652098178863525,1.62514066696167,19.44160270690918,49,RNAComposer,32,0.4,0.43
PZ32_RNAComposer_2.pdb,9.4101696,23.2608032,0.49,0.5,2.375842571258545,10.514992713928224,2.507475614547729,3.094693660736084,1.8823124170303345,21.218650817871094,49,RNAComposer,32,0.51,0.5
